title,label,label_score
Kejari Sukoharjo Musnahkan Narkotika dan Kosmetik Ilegal,non-clickbait,0
Pemerintah Buka Seluruh Layanan Data Internet di Papua Barat,non-clickbait,0
Tersangka Veronica Koman di Australia Ikut Suami dan S2,non-clickbait,0
Toleransi Beragama Indonesia Menginspirasi Uni Eropa,non-clickbait,0
Anak Juara Belanja Gratis di Perayaan Suzuya Anniversary,non-clickbait,0
Whoopi Goldberg Kritik Donald Trump Soal Pengungsi Bahama,non-clickbait,0
Kerabat: Semua Keluarga Sudah Kumpul di Ruang Rawat Habibie,non-clickbait,0
Kontribusi Geografer Muslim,clickbait,1
Vinicius Adaptasi Posisi demi Isi Skuat Utama Real Madrid,non-clickbait,0
Southgate: Pemain Inggris Masih Lakukan Kesalahan Individu,non-clickbait,0
Innalillahi... Presiden Ketiga BJ Habibie Wafat,clickbait,1
"Bentrok TNI dan Warga, Belasan Terluka",non-clickbait,0
Industri Tekstil Desak Pemerintah Gelar Operasi Pasar ,non-clickbait,0
Satu Unit Apartemen Kalibata City Kebakaran,non-clickbait,0
"BJ Habibie, Jenius dari Parepare yang Sayang Istri",non-clickbait,0
Joaquin Phoenix tak Langsung Mengiyakan Tawaran Jadi Joker,clickbait,1
Kepala BPPT: BJ Habibie merupakan Bapak Teknologi Kami,non-clickbait,0
"Cegah Pasokan Berlebih, Data Beras Perlu Diperbaiki",non-clickbait,0
Rima Melati Sempat Besuk BJ Habibie Rabu Sore,non-clickbait,0
"Habibie Si Mr Crack, Ini Sederet Karya Besarnya",clickbait,1
Cerita Putra Habibie Dampingi Ayahnya Hingga Detik Akhir,clickbait,1
In Picture: Pemprov DKI Hentikan Lelang Tender ERP,non-clickbait,0
Geografer Muslim di Era Keemasan,non-clickbait,0
"Pulih Lebih Cepat, Cavani Bisa Tampil Saat PSG Vs Madrid",non-clickbait,0
"Lestarikan Terumbu Karang, TNC Ajukan Skema Pertukaran Utang",non-clickbait,0
Iran Tangkap Tiga Warga Australia,non-clickbait,0
Costa: Bermain dengan Messi-Suarez adalah Mimpi Griezmann,non-clickbait,0
Presiden Jokowi Berbelasungkawa Atas Meninggalnya BJ Habibie,non-clickbait,0
Ini Deretan Bintang yang Belum Beraksi di La Liga Spanyol,clickbait,1
Golkar Kenang Habibie Sebagai Bapak Demokrasi,non-clickbait,0
Jokowi: Habibie Sosok Negarawan yang Patut Jadi Contoh,non-clickbait,0
Wiranto: Habibie Kuat Membangun Demokrasi Baru ,non-clickbait,0
Indonesia Kecam Rencana Netanyahu Caplok Tepi Barat,non-clickbait,0
Mendagri: BJ Habibie Milik Masyarakat dan Bangsa Indonesia,non-clickbait,0
Ibas: Jasa Habibie akan Terus Dikenang Masyarakat,non-clickbait,0
"BJ Habibie, Tiga Generasi Maestro Pesawat",clickbait,1
Mendagri: Habibie Teknokrat Kelas Dunia,non-clickbait,0
"Habibie Wafat, Indonesia Kehilangan Negarawan dan Ilmuwan",non-clickbait,0
Ciri Khas Kepemimpinan Umar bin Abdul Aziz,clickbait,1
Pemerintah Ajak Masyarakat Kibarkan Bendera Setengah Tiang,non-clickbait,0
Pemerintah akan Beri Insentif Daerah yang Permudah Investasi,non-clickbait,0
BJ Habibie akan Dimakamkam di Samping Ainun,non-clickbait,0
"Habibie Wafat, Wagub Sumbar: Indonesia Kehilangan Negarawan ",non-clickbait,0
Muamalat: Kami Kehilangan Sosok Pendiri Bank Syariah Pertama,non-clickbait,0
PBNU: Habibie Negarawan yang Demokratis,non-clickbait,0
Ketua MA Hanya BIcara Soal Parepare dengan Habibie,non-clickbait,0
In Picture: Jokowi Melayat ke RSPAD Gatot Soebroto,non-clickbait,0
Khofifah: BJ Habibie Sosok Romantis dan Penuh Cinta,non-clickbait,0
Rumah Duka Mulai Bersiap Sambut Jenazah Habibie,non-clickbait,0
Putra BJ Habibie Apresiasi Dokter di RSPAD Gatot Subroto,non-clickbait,0
"'Youth English Camp', Kampung Inggris Pertama di Sumbar",non-clickbait,0
Mendag: Habibie Berpikir Melampaui Zaman,non-clickbait,0
Kedubes Inggris Sampaikan Belasungkawa Wafatnya Habibie,non-clickbait,0
Rusli Habibie: Keluarga Ikhlas Habibie Pergi,non-clickbait,0
Suporter Ganggu Prosesi Mengheningkan Cipta untuk BJ Habibie,non-clickbait,0
JK Sampaikan Duka Mendalam atas Wafatnya BJ Habibie,non-clickbait,0
PGN Raih 5 Penghargaan The Best Contact Center Indonesia,non-clickbait,0
"Habibie Wafat, ICMI: Kehilangan Besar Bagi Indonesia",non-clickbait,0
Ucapan Belasungkawa Wafatnya Habibie Warnai Jagat Twitter,non-clickbait,0
Mahasiswa Baru Siap Viralkan Seminar Motivasi UBSI,non-clickbait,0
Polisi Siapkan Rute Iring-iringan Jenazah BJ Habibie,non-clickbait,0
Mengenal Sejarah Baitulmal,non-clickbait,0
Din Syamsuddin Melayat ke Rumah Duka Habibie,non-clickbait,0
Pandji Pragiwaksono Ingat Pujian dari Eyang Habibie ,non-clickbait,0
Presiden Jokowi akan Pimpin Langsung Pemakaman BJ Habibie,non-clickbait,0
Jokowi: Habibie is a stateman respected by people,non-clickbait,0
BJ Habibie Wafat Jadi Trending Topic Twitter,non-clickbait,0
PGI Berduka atas Kepergian Habibie,non-clickbait,0
KPK: Firli Lakukan Pelanggaran Berat,non-clickbait,0
"Habibie Wafat, Mensesneg Nyatakan Hari Berkabung Nasional",non-clickbait,0
Erick Thohir: Jasa BJ Habibie tak Lekang oleh Waktu,non-clickbait,0
Pemakaman Habibie Telah Dipersiapkan di TMP Kalibata,non-clickbait,0
"Baitulmal, Sumber Kemakmuran di era Kekhalifahan ",non-clickbait,0
Warga Gorontalo Berduka Atas Wafatnya BJ Habibie,non-clickbait,0
"Habibie Wafat, Masyarakat Diimbau Shalat Ghaib",non-clickbait,0
"Habibie Wafat, LIB Wacanakan Penggunaan Ban Hitam di Lengan",non-clickbait,0
Kisah Habibie dan Republika,non-clickbait,0
Menlu: Kita Kehilangan Bapak Bangsa yang Optimistis,non-clickbait,0
Reza Rahadian Melayat ke Rumah Duka BJ Habibie ,non-clickbait,0
Gubernur Sumbar: Indonesia Kehilangan Seorang Inspirator,non-clickbait,0
Christian Bale Berikan Saran Jenaka untuk Robert Pattinson,non-clickbait,0
Baitulmal dan Kisah Umar Pastikan Rakyatnya Hidup Sejahtera,non-clickbait,0
BJ Habibie Sang Pembakar Semangat Timnas di SEA Games 1999,non-clickbait,0
DPR Dorong RUU Karantina,non-clickbait,0
Tata Kelola Baitulmal di Masa Umayyah dan Abbasiyah,non-clickbait,0
Reza Rahadian Menangis Kenang BJ Habibie ,non-clickbait,0
Jokowi Kirim Surpres RUU KPK ke DPR,non-clickbait,0
Era Medsos dan Keajaiban Umbul Ponggok,non-clickbait,0
"Habibie Wafat, Pemerintah Tetapkan Hari Berkabung Nasional",non-clickbait,0
"Mahfud MD: Habibie Ilmuwan Berotak Jerman, Berhati Makkah",non-clickbait,0
Syafii Maarif Terkenang Cerita Habibie Soal Ainun,non-clickbait,0
BJ Habibie di Mata Gus Sholah,non-clickbait,0
Parni Hadi: Habibie tak Peduli Soal IQ-nya,non-clickbait,0
Anies Baswedan: Habibie Jadi Inspirasi Masyarakat,non-clickbait,0
"Habibie passed away, Megawati: We lose our inspiring figure",non-clickbait,0
"Habibie Wafat, Hendrawan Kenang Piala Thomas 1998",non-clickbait,0
' Konstitusi Terkait Erat dengan Antikorupsi',clickbait,1
Wapres JK: Kita Kehilangan Putra Terbaik Bangsa,non-clickbait,0
Borneo FC Izinkan Cucu BJ Habibie Pulang ke Rumah Duka,non-clickbait,0
Menristekdikti: Banyak Ibu Ingin Anaknya Seperti Habibie,non-clickbait,0
Mahathir: Wafatnya Habibie adalah Sebuah Kehilangan Besar,non-clickbait,0
Dubes Malaysia: Habibie Banyak Menyokong Malaysia,non-clickbait,0
Wapres JK: Kita Kehilangan Putra Terbaik Bangsa,non-clickbait,0
Bikers Brotherhood MC Indonesia Wakafkan Sumur di Lombok,non-clickbait,0
Sylvester Stallone Kecewa Adegan Creed II Ada yang Dihapus,non-clickbait,0
Menlu: Semua Kantor Dubes Kibarkan Bendera Setengah Tiang,non-clickbait,0
Inggris Izinkan Mahasiswa Asing Tinggal Dua Tahun Pascalulus,non-clickbait,0
Kepala Lapan: Habibie Inspirasi Generasi Muda Indonesia,non-clickbait,0
Klinik Rumah Zakat Pekanbaru Buka Posko Asap dan Bagi Masker,non-clickbait,0
Kedubes Jerman Ucapkan Belasungkawa Wafatnya BJ Habibie,non-clickbait,0
Ketua KPU Kenang Jasa Habibie dalam Pemilu Indonesia,non-clickbait,0
Kapolda Pertimbangkan Cabut Siaga 1 Papua Barat,non-clickbait,0
Mentan: Pak Habibie Sosok Modernisasi Pembangunan,non-clickbait,0
Timnas U-19 Kalahkan Iran,non-clickbait,0
"Soal Desakan Simon McMenemy Dicopot, Ini Kata Dirut PT LIB",clickbait,1
Pemenuhan Gizi Melalui Olahan Ikan   ,non-clickbait,0
Prabowo Melayat ke Rumah Duka BJ Habibie,non-clickbait,0
Sineas Faozan Rizal Salut dengan Sosok Bersahaja Habibie,non-clickbait,0
The press morally indebted to Habibie,non-clickbait,0
Dompet Dhuafa Bahas RUU Pertanahan dalam Perspektif Wakaf,non-clickbait,0
Walhi Minta Restorasi Gambut Dievaluasi,non-clickbait,0
Yusuf Mansur Ungkap Wajah Almarhum BJ Habibie Tampak Cerah,non-clickbait,0
Wagub Sulsel Ingin Wujudkan Asa Habibie Membangun Institut ,non-clickbait,0
China Tahan Pria Sebar Foto Tentara di Perbatasan Hong Kong,non-clickbait,0
Rizki/Della Ingin Bermain tanpa Beban di Vietnam Open,non-clickbait,0
Menhub Ajak Insan Transportasi Lawan Hoaks,non-clickbait,0
Southgate Minta Timnas Inggris Kurangi 'Kesalahan Konyol',clickbait,1
Tim Piala Davis Indonesia Optimistis Hadapi Selandia Baru,non-clickbait,0
"Emil akan Lelang Jabatan Sekda, Buka Peluang Non-ASN",non-clickbait,0
Ini Pesan Habibie untuk Kemajuan Pembangunan Indonesia ,clickbait,1
Jam Belajar Sekolah Dimundurkan karena Kabut Asap,non-clickbait,0
BWA Targetkan 1 Juta Wakaf Alquran ,non-clickbait,0
Airin: Kecintaan Habibie pada Ilmu Pengetahuan Luar Biasa,non-clickbait,0
Khofifah Tegaskan Kesiapan Bangun Asrama Mahasiswa Nusantara,non-clickbait,0
Sukabumi Serius Terapkan Tujuh Kawasan tanpa Asap Rokok,non-clickbait,0
Amran: Seluruh Masyarakat Berduka atas Meninggalnya Habibie,non-clickbait,0
Sosok Habibie dan Koleksi Mercedes 300SL Gulwing,clickbait,1
Jejak BJ Habibie dan Perpustakaan di Kota Sukabumi,non-clickbait,0
Masinton: Capim KPK Hadapi Persoalan Besar di Internal,non-clickbait,0
Pembahasan Revisi UU KPK dan UU MD3 Dimulai Malam Ini,non-clickbait,0
KPK Tetapkan Tersangka Baru Kasus Suap Gubernur Kepri,non-clickbait,0
Komisioner KPK: Mengapa Pembahasan Revisi UU KPK Dikebut?,clickbait,1
Para Petarung Dunia Semarakkan ONE Championship di Jakarta,non-clickbait,0
"Setuju Revisi UU KPK, Jokowi Beri 3 Poin Masukan",non-clickbait,0
Waspadai Gejala Gula Darah Tinggi &amp; Cara Mencegahnya,non-clickbait,0
"Revisi UU KPK, Ini Sikap Jokowi Terkait Dewan Pengawas KPK",non-clickbait,0
Taufik Hidayat: Audisi Bulu Tangkis Bukan Jalan Satu-satunya,non-clickbait,0
Bali United Siap Bungkam Bhayangkara FC di Bekasi,non-clickbait,0
Puluhan Mahasiswa akan Kembali Bermalam di KPK,non-clickbait,0
Ombudsman: Skema Polisi Hadapi Demo Perlu Dievaluasi,non-clickbait,0
Modric Tambah Panjang Daftar Pemain Madrid yang Cedera,clickbait,1
Ini Fakta Angka Jelang Liverpool Vs Newcastle,clickbait,1
Polda Jabar Sebut Speed Gun Perlu DIterapkan di Jalan Tol,non-clickbait,0
Mercedes Luncurkan Mobil Pertama Formula E,non-clickbait,0
GPPU: Indonesia Minim Label Ayam Halal,non-clickbait,0
Unisa Ciptakan Kecerdasan Buatan Kontrol Penggunaan Listrik,non-clickbait,0
India Tangkap Hampir 4.000 Orang di Kashmir,non-clickbait,0
PPATK Sebut Ada Transaksi tak Wajar pada Sejumlah Capim KPK,non-clickbait,0
"Hingga Agustus, Bank Mandiri Salurkan KUR Rp 15,03 Triliun",non-clickbait,0
Setjen MPR Kali Kelima Raih WTP,non-clickbait,0
TPST Bantargebang Masuk Instagram Leonardo DiCaprio,non-clickbait,0
Menteri PPPA: Perkawinan Anak di Indonesia Mengkhawatirkan,non-clickbait,0
Cerita Penggali Makam BJ Habibie dan Ainun,non-clickbait,0
PBSI Gembira Audisi Bulu Tangkis Dilanjutkan,non-clickbait,0
Bekasi Dirikan Sekolah Khusus Difabel,non-clickbait,0
'Banyak Gamer Alami Hambatan Saat Bermain',clickbait,1
Mertesacker: Oezil Masih Mampu Tingkatkan Performa Arsenal,non-clickbait,0
Pemanfaatan Aplikasi OSS Hasil Perikanan Masih Rendah,non-clickbait,0
Pemda DIY Terima Penghargaan Nasional Perlindungan WNI,non-clickbait,0
Pemkab Ciamis Didesak Buat Perda Kawasan Rokok,non-clickbait,0
Bhayangkara FC tak Gentar Hadapi Bali United,non-clickbait,0
"Berawal Kenal Embak Vee di Facebook, Haris Dipukul Martil",non-clickbait,0
Teknologi Jaringan Aman Mandiri Diperkenalkan kepada Jokowi,non-clickbait,0
10 Ha Pinus di Bukit Pinang Gadiang Tanah Datar Terbakar,non-clickbait,0
Keluarga: Habibie dan Ainun Kini Telah Bersatu,non-clickbait,0
Muba Tuan Rumah Pelatihan Coach Panjat Tebing se-Sumsel,non-clickbait,0
Warga Antre Berziarah ke Makam BJ Habibie,non-clickbait,0
Brand Value Gojek Dinilai Tumbuh 88 Persen,non-clickbait,0
Pelatih Legendaris Milan Puji Guardiola dan Juergen Klopp,non-clickbait,0
Ilham Habibie: Habibie Pejuang Islam dan Demokrasi,non-clickbait,0
Kabupaten Semarang Perangi Stunting dan Penyakit Kaki Gajah,non-clickbait,0
Yuni Kartika Khawatir Regenerasi Bulu Tangkis Terhambat,non-clickbait,0
"Harhubnas, UPP Indramayu Bersihkan Pantai Karangsong",non-clickbait,0
Netanyahu Isyaratkan Perintahkan Serangan ke Gaza,non-clickbait,0
Polisi Papua Tangkap Pengurus ULMWP dan KNPB,non-clickbait,0
Klarifikasi Bumiputera Syariah terkait Induk Pailit,clickbait,1
Reza Rahadian Bersyukur Memerankan Sosok Habibie dalam Film,non-clickbait,0
Alex Marwata Dicecar Soal Firli Langgar Kode Etik ,non-clickbait,0
Mengungkap Kerawanan 90-100 KM Tol Cipularang,non-clickbait,0
PB Djarum Akhirnya 'Mengalah',clickbait,1
Sinta Nuriyah Kenang Keinginan Habibie Ikut Sahur Keliling,non-clickbait,0
Petugas Haji di Madinah Gelar Shalat Untuk BJ Habibie,non-clickbait,0
Empat Jenazah Kecelakaan Cipularang Diserahkan ke Keluarga,non-clickbait,0
Sejumlah Pelatih di Spanyol dan Inggris Kalahkan Gaji Conte,non-clickbait,0
15 Kata Bijak tentang Cinta untuk yang Sedang Galau,clickbait,1
18 SSK Brimob Masih Disiagakan di Papua Barat,non-clickbait,0
Wali Kota Depok Turut Berduka Meninggalnya BJ Habibie,non-clickbait,0
Menlu Brasil: Tidak Ada Bencana Perubahan Iklim,non-clickbait,0
Perangko Cinta Habibie-Ainun Selesai di Hari Pemakamannya,non-clickbait,0
"Emosional, Perpisahan Jack Ma dan Alibaba Ditutup Air Mata",clickbait,1
Presiden Dijadwalkan Buka Munas HIPMI ,non-clickbait,0
"Habibie Wafat, R80 Diusulkan Jadi Proyek Strategis Nasional",non-clickbait,0
Ekonom: Revisi Undang-Undang Bukan Solusi Perbaiki Investasi,non-clickbait,0
Dortmund tak akan Lepaskan Jadon Sancho ke MU,non-clickbait,0
Rusia Kecam Rencana Aneksasi Netanyahu,non-clickbait,0
Ingin Disukai Bos dan Rekan Kerja? Lakukan Ini!,clickbait,1
China Desak AS Gunakan Pendekatan Kondusif Nuklir Korut,non-clickbait,0
"Dampak Karhutla, Kualitas Udara Kota Sampit Terus Memburuk",non-clickbait,0
Susanto Pulang Lebih Cepat dari Piala Dunia Catur 2019,non-clickbait,0
Delapan WNA Nigeria Ditangkap di Pangandaran,non-clickbait,0
PTDI: Pengembangan N219 Jadi Penerus Mimpi Habibie,non-clickbait,0
"Cintai Habibie, Siswa MI Sragen Gelar Shalat Gaib dan Doa",non-clickbait,0
Ilham Habibie: Sampai Jumpa di Akhirat Bapak Tercinta,non-clickbait,0
"Alhamdulillah, Indonesia Juara 3 Hafalan Alquran di Saudi ",non-clickbait,0
Gareth Southgate Khawatir Terima Umpatan Rasial,non-clickbait,0
Petugas PBB Karanganyar Belum Dapat Honor,non-clickbait,0
Ini Komentar Kemenag Soal Visa Umrah Berbayar,clickbait,1
"Seleksi Calon Kepala Dinas Sragen, 11 Pejabat Terdepak",non-clickbait,0
"Rawan Kekeringan dan Longsor, Ini Tindakan Kodim Sukoharjo",clickbait,1
PLN Demo Kompor Industri di Festival Pesona Sangihe,non-clickbait,0
Donna Agnesia Kagumi Habibie Sejak Kecil,non-clickbait,0
"Jangan Stres Saat Memulai Bisnis Baru, Ini Tipnya!",clickbait,1
Kak Seto: Habibie Presiden yang Mau Mendongeng untuk Anak,non-clickbait,0
"Siap-Siap, Pejabat di Pemkab Karanganyar Bakal Dirombak",non-clickbait,0
Ketua DPR Telah Terima Surpres Revisi UU KPK,non-clickbait,0
"Hadapi Risiko Resesi, OJK: Ekonomi Indonesia Kuat",non-clickbait,0
Kementan dan Republika Kembali Gelar Agri Jurnalistik Camp,non-clickbait,0
Dompet Dhuafa Kirim Tim Jaga Kebersihan Rumah Alm Habibie,non-clickbait,0
Kabut Asap Mulai Berdampak ke Bisnis Hotel di Pekanbaru,non-clickbait,0
Pelabuhan Panjang Menuju Operator Pelabuhan Kelas Dunia,non-clickbait,0
Habibie Belajar Demokrasi Lewat Tokoh Jerman Helmut Schmidt,non-clickbait,0
Kemendikbud: Film Gundala Menginspirasi dan Menggugah,non-clickbait,0
Habibie Ingin ICMI Berperan Membenahi Pendidikan Islam,non-clickbait,0
Tim Honda: Penurunan Performa Lorenzo Bukan karena Teknis,non-clickbait,0
Pendemo Ciptakan Lagu Bagi Demokrasi Hong Kong,non-clickbait,0
WNA Asal Amerika Ditemukan tak Bernyawa di Dalam Mobil,non-clickbait,0
Kaltara Disiapkan Jadi Penyangga Pangan Ibu Kota Baru,non-clickbait,0
PBNU: Komposisi Pimpinan KPK Harus Proporsional,non-clickbait,0
Menkeu Sri: Habibie Sosok Penyelamat Bangsa,non-clickbait,0
Rumah Makan Gratis untuk Dhuafa di Bogor Disatroni Rampok,non-clickbait,0
Kasatlantas: Sopir Bus Tewaskan Mahasiswa Bakal Tersangka,non-clickbait,0
Cerita Wali Kota Bandung yang Pernah Jadi Anak Buah Habibie,clickbait,1
Kondisi Warga di Australia Tahun 2019: Memiliki Pekerjaan Tapi Kesepian,non-clickbait,0
Wali Kota Solo Tanggapi Disetopnya Beasiswa Badminton Djarum,non-clickbait,0
Hadadi Buka Kejuaraan Ski Air Piala Gubernur Jabar,non-clickbait,0
Pemkot Bekasi Masih Gratiskan Transpatriot,non-clickbait,0
Iran Nyatakan Rencana Netanyahu demi Menangkan Pemilu,non-clickbait,0
Pemain dan Sutradara Rudy Habibie Hadiri Pemakaman,non-clickbait,0
Barito Putera Buka Hubungan Kembali dengan Sang Mantan,non-clickbait,0
"Investasi Melambat, Jokowi Minta BKPM Marahi Para Menteri",non-clickbait,0
Ditanya Apakah Firli Melanggar? Ini Jawaban Marwata,clickbait,1
"Jangkau 7 Bali Baru, Bank Mandiri Salurkan KUR Rp 2,48 T",non-clickbait,0
Sekjen PBB: Aneksasi Tepi Barat Langgar Hukum Internasional,non-clickbait,0
"Kohir, Pemotor Viral di Tasik Akhirnya Kantongi SIM",non-clickbait,0
Lima Warga Tewas Usai Pesta Miras di Pinggiran Bengawan Solo,non-clickbait,0
"Habibie, Sosok Negarawan Dekat dengan Rakyat",non-clickbait,0
"Diduga Berangus Serikat Pekerja, Antara Dilaporkan Polisi",non-clickbait,0
Eks Pemain Barcelona Ini Divonis Hukuman Penjara ,non-clickbait,0
Karya BJ Habibie Buka Isolasi Wilayah di NTT,non-clickbait,0
Menhub Harapkan Pesawat R80 Jadi Kenyataan,non-clickbait,0
Pembangunan Pertanian Sukses dengan Melejitnya Ekspor,non-clickbait,0
Lima Kata untuk Mengenang BJ Habibie,non-clickbait,0
"Penangkapan di Wonogiri, Diwarnai Kejar-kejaran dan Tembakan",non-clickbait,0
Jarak Pandang Kota Pekanbaru Turun Drastis Akibat Kabut Asap,non-clickbait,0
Tren Investor Tunggal di Portfolio Reksa Dana Semakin Marak,non-clickbait,0
Sandiaga Uno Ingin Istirahat dari Politik,non-clickbait,0
Bandara Solo Segera Buka Rute Baru Solo-Kuala Lumpur,non-clickbait,0
Konsep Habibienomics Bentuk Sederhana Penguasaan Teknologi,non-clickbait,0
Basarah Minta Generasi Muda Meneladan Api Perjuangan Habibie,non-clickbait,0
Satu Calon Kades Kalap dan Histeris Usai Dibatalkan Mendadak,non-clickbait,0
Mike Lucock: Eyang Habibie Menyapa Hangat Setiap Orang,non-clickbait,0
"Wakaf Kolektif, Cara Nurul Huda Kembangkan Pesantren ",non-clickbait,0
Warga Datangi TMP Kalibata Jelang Pemakaman BJ Habibie,non-clickbait,0
"Lihat Rating IMDb, Sutradara Shawshank Redemption Kaget",clickbait,1
"Lepas Kepergian Habibie, Warga Padati TMP Kalibata",non-clickbait,0
Janji Manis untuk Papua,clickbait,1
Uni Eropa Ucapkan Belasungkawa Atas Meninggalnya BJ Habibie,non-clickbait,0
Erick Thohir: Pak Habibie Contohkan Pemimpin yang Bersih,non-clickbait,0
Hutan di Lereng Barat Gunung Merbabu Terbakar,non-clickbait,0
"Bertemu Menag, Haedar Bagir Bahas Buku Agama Islam",non-clickbait,0
Joshua Suherman Unggah Foto Sketsa Pesawat dari Habibie,non-clickbait,0
Angelina Jolie Bernostalgia dengan Pertumbuhan Anak,non-clickbait,0
"Istana Kirim Surpres ke DPR, Mahasiswa Menginap di KPK",non-clickbait,0
Penyanyi Legendaris Ida Laila Meninggal Dunia ,non-clickbait,0
Mimbar Habibie:  Sisa Kenangan Perpecahan di Masjid Balkan,non-clickbait,0
Muba Bentuk CSIRT Tanggulangi Insiden Siber,non-clickbait,0
Menteri Susi: Habibie Penegak Demokrasi dan Kebebasan Pers,non-clickbait,0
Jokowi Melayat ke Rumah Duka BJ Habibie,non-clickbait,0
Ekonom: Habibie adalah Bapak Independensi BI,non-clickbait,0
"Hindari Area TPM Kalibata, Ini Rekayasa Lalu Lintas ",clickbait,1
"Suku Bunga BI Turun, Pasar Obligasi Kian Menarik",non-clickbait,0
Kalimantan Barat Terbitkan Pergub Tangani Kebakaran Hutan,non-clickbait,0
Anak di Bawah Umur Dominasi Pelanggaran Lalu Lintas,non-clickbait,0
Maliq & D'Essentials Luncurkan DVD Kumpulan Lagu Unggulan,non-clickbait,0
Marcelino Tambah Daftar Pelatih yang Dipecat Usai Juara,clickbait,1
"Dompet Dhuafa, Republika: Habibie yang tak Peduli IQ Pribadi",non-clickbait,0
Investor di Destinasi Super Prioritas akan Dapat Insentif,non-clickbait,0
Di Canio: Pemain Indisipliner Seperti Icardi Cocok di PSG,non-clickbait,0
"Habibie, the genius of Indonesia's first aircraft creator",non-clickbait,0
"Diwarnai Aksi Kejar-kejaran, Polisi Bekuk Pengedar Narkoba",non-clickbait,0
Defisit BPJS Dipicu Problem Iuran,non-clickbait,0
Mantan Ketum PPP Didakwa Terima Suap,non-clickbait,0
Ramos Nilai Van Dijk Layak Raih Ballon D'Or,non-clickbait,0
Mendes: Habibie Sangat Membantu Demokrasi Indonesia,non-clickbait,0
Rumah Habibie di Parepare akan Dijadikan Museum,non-clickbait,0
Hammam Riza Kenang Habibie Sebagai Bapak Pendiri BPPT,non-clickbait,0
Selfie dengan Habibie,clickbait,1
 Hanya Satu Klausul yang Diusul Revisi di UU Perkawinan,non-clickbait,0
Menteri Lingkungan Jepang Ingin Tutup Reaktor Nuklir,non-clickbait,0
560 Santri se-Kota Depok Semarakkan Pekan Olahraga dan Seni,non-clickbait,0
Garuda Luncurkan Aplikasi Layanan Pengiriman Logistik,non-clickbait,0
Kemendes PDTT Gelar Festival Kopi Nusantara Sail Nias,non-clickbait,0
"Di Era Habibie, Rupiah Bisa di Bawah Rp 8.000 per Dolar AS",non-clickbait,0
Habibie dan Kebangkitan Teknologi Bangsa yang Hilang,non-clickbait,0
Schumacher Dikabarkan Sadar dari Koma,non-clickbait,0
Dibalik Putusan Kebijakan Baru BPJS Kesehatan,non-clickbait,0
Ante Rebic Solusi Ideal Sayap Kiri AC Milan,non-clickbait,0
Wiranto: Habibie Berikan Contoh Baik Demokrasi Indonesia,non-clickbait,0
Bulog Minta Penyesuaian Serapan dengan Penyaluran Beras ,non-clickbait,0
"Berziarahlah ke Makam Rasulullah, ini Beberapa Manfaatnya",clickbait,1
Masyarakat di Perbatasan Ungkapkan Rasa Duka ,non-clickbait,0
Mendikbud: BJ Habibie Inspirasi Jutaan Orang,non-clickbait,0
"Aspri Menpora Ditahan, KPK akan Umumkan Penetapan Tersangka",non-clickbait,0
Prof Rokhmin: Modernisasi Alat Tangkap Nelayan,non-clickbait,0
DPR Terima Surpres Jokowi Soal Revisi UU MD3 ,non-clickbait,0
Penulis Naskah Habibie &amp; Ainun Sebut Habibie Problem Solver ,non-clickbait,0
Agen Thibaut Courtois Ditangkap Polisi Terkait Kasus Korupsi,non-clickbait,0
Manchester City Buat Patung Kompany di Stadion Etihad,non-clickbait,0
Yuhu! Grab Punya Hal Baru di Akhir Tahun Ini,clickbait,1
KH Said: Habibie Angkat Nama Indonesia dengan Kecerdasannya,non-clickbait,0
"Luncurkan iPhone Baru, Apple Hadapi Persaingan Ketat di Negeri Tirai Bambu",non-clickbait,0
Wasekjen PAN: Habibie Memuluskan Jalan Reformasi,non-clickbait,0
 Adik Kandung: Kenangan dengan BJ Habibie Sulit Dijelaskan ,non-clickbait,0
Habibie Merasa Kalah dalam Ibadah,non-clickbait,0
Habibie Sempatkan Nonton 3 Film Adaptasi Novel Asma Nadia,non-clickbait,0
Gubernur Banten Berduka Atas Wafatnya BJ Habibie,non-clickbait,0
Vidi Aldiano Sebut Habibie Sosok Bijaksana ,non-clickbait,0
Ekspor Industri Kerajinan Capai 870 Juta Dolar AS,non-clickbait,0
Menengok Kondisi Tepi Barat yang Ingin dicaplok Netanyahu,non-clickbait,0
BPJS: Kenaikan Iuran BPJS Sama Seperti Bayar Toilet per Hari,non-clickbait,0
LinkAja Permudah Pembayaran PBB DKI Jakarta,non-clickbait,0
Reza Rahardian: Selamat Jalan Eyang,non-clickbait,0
"Indodana Yakin Salurkan Pinjaman Rp1 Triliun, Mau?",clickbait,1
Peneliti Senior Kenang Habibie Sebagai Pemimpin Egaliter,non-clickbait,0
"BI Dukung Pertumbuhan Ekonomi Digital di Sumut, Ini 5 Visinya...",clickbait,1
Faozan Rizal: Habibie-Ainun Bagai Romeo-Juliet Indonesia,non-clickbait,0
Menristek: Selamat Jalan Bapak Teknologi Indonesia,non-clickbait,0
"BJ Habibie, Bapak Teknologi yang Ingin Indonesia Mandiri",non-clickbait,0
"Tawarkan Migrasi Cloud Lebih Cepat, Software AG Kolaborasi dengan Microsoft",non-clickbait,0
"Pesta 9.9, Shopee Klaim Transaksi Naik 3 Kali Lipat, Benar?",clickbait,1
