id,text,label
217,Facebook Tiru TikTok dan Luncurkan Collab,1
1017,"Terungkap Keseharian Penyebar Video Syur Mirip Syahrini di Kediri, Penangkapannya Buat Warga Kaget",1
1245,Virtual Reality Tourism Obati Rasa Rindu Traveling di Tengah Pandemi Travalal menghadirkan fitur Virtual Reality Tourism untuk mengobati rasa rindu traveling,1
2786,"10 Tempat Safari Gajah Terbaik di Dunia, Petualangan yang Berkesan!",1
1918,MUI: RUU HIP Degradasi Pancasila,0
1290,Begini Kelebihan dan Kelemahan Kepribadian yang Dimiliki Zodiak Gemini Yuk kenali sosok Gemini dengan lebih mendalam.,1
462,"Murni Tidak Tahu Soal Marga Latuconsina, Rina Nose Tegaskan Tak Akan Hina Suku dan Agama Saat Berkomedi",0
2715,"Sri Mulyani Prediksi Dolar AS Rp 15.300 di 2021, Tinggi Banget Ya?",1
3178,Nico Siahaan: Bantuan Paket APD Ara Sirait Bukti Jalankan Ideologi Pancasila,0
861,[Fakta atau Hoaks] Benarkah Ratusan Pekerja Pabrik Rokok Sampoerna Positif Corona?,1
526,6 Arahan Jaksa Agung Saat Lantik Sekretaris Jamintel dan 18 Pejabat Eselon II,0
2039,Resep Piscok Lumer Bikin Nagih Resep piscok lumer yang enak banget dan bikin nagih.,1
2538,"Berkunjung ke Cemberlitas Hamami, Pemandian Umum di Turki",0
2389,Peneliti: Pandemi Berdampak kepada Disrupsi Sektor Pertanian,0
283,Ariana Grande dan Lady Gaga Bertukar Gaya Rambut di Video Musiknya,0
815,"Terdampak Covid-19 paling Parah, Usaha Wisata harus Dibangkitkan",0
1470,"Editor's Letter untuk Surabaya, Setelah Jakarta Dimenangkan",1
1086,"Lupakan Harga Diri, Model Cantik Alih Profesi Jadi Tukang Petik Sayur",1
872,Fachrul Razi Mengaku Dikomplain Karena Rumah Ibadah Masih Ditutup,0
590,"New Normal, Ini Tips Saat Keluar Rumah di Tengah Pandemi Corona Covid-19",1
2264,FOTO: Hand Sanitizer dan Face Shield Produksi Siswa SMK di Aceh,1
1576,Beckham Ingin Buat Pos Penjaga dan Terowongan Rahasia di Rumah Mahalnya,1
64,Layanan SIM-STNK Masih Ditutup hingga 29 Juni,0
1082,Derita Siswa SMA yang Diserang Haters karena Mirip Aktor Park Bo Gum,0
3078,Pemerintah Siapkan Eks Lab Flu Burung untuk Memproduksi Alat PCR,0
2752,"Dikira Single, 9 Seleb Ini Bikin Kaget Tiba-tiba Umumkan Pernikahan",1
1279,3 Warna Terbaik untuk Zodiak Taurus Menurut Astrologi Warna terbaik yang mencerminkan kepribadianmu.,1
604,Pengelola Wisata 'Pintu Langit' Pasuruan Sambut Baik Kebijakan New Normal,0
2108,"10 Potret Jadul Zara eks JKT48 Sebelum Terkenal, Bikin Pangling!",1
729,Ini Miliarder yang Untung vs Rugi Selama Pandemi Corona,1
2580,"Kapal Penumpang Dharma Rucitra Kandas, ASDP: Hanya Dermaga 1 Pelabuhan Padang Bai yang Beroperasi",0
352,"Warga Bekasi Boleh Ibadah di Rumah Ibadah, Ini Penjelasan Wali Kota",1
953,[Fakta atau Hoaks] Benarkah Pemerintah Tak Akan Lagi Umumkan Kasus Positif Covid-19?,1
1400,"Tingkah Kocak Taimur Ali Khan ke Saif Ali Khan, Bikin Kareena Kapoor Ngakak",1
323,Alasan Berkata 'Tidak' Perlu Kamu Lakukan,1
2768,Pakar UI: Peningkatan Kasus karena Pelonggaran Aktivitas itu Wajar,0
2362,Kombes Pol Hendra Suhartiyono Resmi Jabat Karo PID Humas Polri Gantikan Posisi Brigjen Syahar,0
2497,Potret Para Pekerja Jalani PSBB Transisi di Tengah Pandemi,0
2431,7 Hal yang Berubah Saat Disneyland Kembali Dibuka,1
1379,"10 Potret Cantik Aeshya Balqes, Anak Nisya Ahmad yang Menggemaskan dan Fotogenik",1
1655,Carrie Lam Sebut Hong Kong tak Sanggup Lagi Hadapi Kerusuhan,0
1825,"Mantan Polisi Derek Chauvin Jalani Sidang, Jaminan Ditetapkan US$ 1,25 Juta",0
2928,"Demam Tak Kunjung Turun, Kenali 7 Tanda Bahaya DBD",1
34,5 Rekomendasi Drama Korea Terbaru Juni 2020,1
2056,Resep Omelet Sayur Menu Sarapan Sehat,0
1405,"Bukan First Lead, 5 Aktor Korea Ini Nggak Kalah Mencuri Perhatian Lewat Drama Terbarunya",1
2423,"PSBB Transisi, Publik Waspadai Klaster Baru Penyebaran Corona",0
1699,"Jelang New Normal, LSPR Siapkan Lima Protokol Belajar-Mengajar",1
1705,Arab Saudi Kaji Kurangi Jumlah Jamaah Haji karena Corona,0
2381,Puluhan Ton Emas Kongo Diselundupkan,0
2482,New York Larang Polisi Cekik Targetnya Pasca Kasus George Floyd,0
19,Rumus Melawan Virus,1
1805,Tak Cukup Menangkap Nurhadi,0
622,"Cek Fakta: Video Viral Penjemputan Keluarga Terduga Covid-19 karena Salat Idul Fitri di Masjid, Faktanya?",1
2796,"7 Resep Camilan Berbahan Dasar Telur ala Anak Kos, Mana Favoritmu?",1
2268,"Angkie Yudistia: Jangan Panik Berlebihan, COVID-19 Bukan Wabah yang Pertama",0
2225,Pegawai Bank Mandiri Taspen Sisihkan Gaji untuk Donasi Penanganan Corona,0
2992,"Kim Yo-jong, Perempuan Paling Berkuasa di Korut",0
1831,"Anies Baswedan: Selama Belum Ada Kepgub, maka Tidak Ada Ganjil Genap",0
1274,"Resep Ikan Tim Sayur Asam Segar Masak ikan yang segar dan berkuah, coba menu berikut ini yuk!",1
2073,Resep Tumis Wortel Lobak Pedas,0
1081,Foto Perawat dan Anaknya Lepas Rindu Hanya Lewat Jendela Ini Bikin Terenyuh,1
163,Bintang 'Spider-Man' Bicara Tweet Kontroversial soal George Floyd,1
1753,Melihat Keindahan Geopark Keketuohai saat Musim Panas,0
2010,4 Alasan Mengapa Pria Memilih Selingkuh,1
1176,Mengenang Kembali Kedekatan Benny dan Barry Likumahuwa,0
2723,Pakar UGM Ungkap 2 Jenis Gempa yang Sering Terjadi di Selatan Pacitan,0
198,"Mantul! LINE Rilis Platform PC Gaming, Ada Game Apa Saja?",1
1232,"Sinyal Tangan Apabila Mengalami Kekerasan di Rumah Apabila mengalami kekerasan di rumah, lakukan video call dan lakukan sinyal tangan berikut untuk meminta bantuan",1
3157,9.314 Unit Nissan Livina Kena Recall karena Fuel Pump Mudah Rusak,0
3168,Menkumham Jelaskan Protokol Pelaksanaan New Normal di Lapas kepada Komisi III DPR,0
1515,"Pengunjung Positif Covid-19, Sungai Hijau Kabupaten Kampar Kembali Ditutup",0
1772,"Protokol PSBB Masa Transisi di DKI Jakarta, Ada Rem Darurat",0
2414,Pengaruh RUU Cipta Kerja bagi Pertumbuhan Ekonomi,0
408,Proyek LRT Jabodebek,0
142,Aksi Veteran Inggris Bantu Sehatkan Mental Anak-anak saat Pandemi,0
22,Daftar Bocoran 38 Gim yang Bakal Muncul di PS5,1
204,Pengguna Kini Bisa Jadwalkan Postingan di Twitter,0
1212,Resep Praktis Perkedel Tempe Daun Jeruk Perkedel tempe yang enak dengan rasa daun jeruk.,0
1770,[Fakta atau Hoaks] Benarkah Isi Tulisan yang Berjudul Dugaan Konspirasi Covid-19 Bukan Isapan Jempol?,1
1364,"Drama Komedi Menghibur, ENTOURAGE Cocok Jadi Tontonan Bareng Keluarga",0
1005,"Kelola Akun @danunyinyir Sampai Unggah Video Syur Mirip Syahrini, Penjaga Toko Ditangkap Polisi",0
641,MotoGP 2020 Bisa Jadi Waktu Tepat bagi Rossi untuk Pensiun,0
2006,"Sudah Daftar WAG tapi Tidak Kunjung Diundang ke Grup? Belum bergabung ke grup WhatsApp ? Yuk, segera gabung dengan memenuhi persyaratannya!",1
2902,GTK Libatkan Profesor Australia Dampingi Belajar Daring Guru Madrasah,0
1343,"Konvoi Vespa Modifikasi Ditabrak Sedan, 6 Remaja Jadi Korban",0
384,"Kesabaran Risma Berakhir, Khofifah pun Diserbu Warga",0
888,"Facebook Luncurkan Collab, Aplikasi Video Mirip TikTok",0
2861,"Saat Bersama Atta Halilintar, Aurel Hermansyah: Aku Lupa Apa Itu Sedih",0
1085,"Rayakan Ultah, Yoona SNSD Tarikan Lagu BTS, EXO, NCT 127 dan SEVENTEEN",1
2070,"Dianggap Anak Kecil oleh YouTube, Begini 4 Rahasia Perawatan Wajah Park Bo Young",1
172,"Ogah Perpanjang Masalah, Prilly Anggap Andre-Rina Bercanda Plesetkan Latuconsina",0
531,[VIDEO] Menguji Mobil Murah Daihatsu Ayla Deluxe AT Terbaru,1
2017,"Alasan Psikologis di Balik Keinginan Menghubungi Mantan Saat Masa Karantina Simak di sini alasan di balik keinginan menghubungi mantan selama masa karantina, penasaran?",1
1853,Jokowi Perintahkan Mensos Sisir Warga Miskin yang Belum Terima Bansos,0
1935,"Aku, Kamu, dan Apartemen Studio Kita di Tengah Pandemi'",1
1858,BREAKING NEWS: Pesawat Pelita Air Pengangkut 3 Ton Solar Bersubsidi Tergelincir di Bandara Karubaga,0
1339,10 Quotes KDrama Hospital Playlist yang Tamat dengan Rating Tinggi,1
1105,Penjelasan Ahli RI Soal Riset Imun T Cell Helper Lawan Corona,1
2336,Masjid-Masjid di Amerika Mulai Dibuka Bertahap,0
399,"Cewek Desa Mengaku Lajang tetapi Lihai di Ranjang, Oh Ternyata...",1
3090,PMI Semprotkan Disinfektan Jelang penerapan New Normal di Sekolah,0
3143,"Bukan Hanya Insomnia, Ini 5 Penyakit Sulit Tidur yang Umum",1
640,Dion Wiyoko Bicara Pentingnya New Normal di Tengah Pandemi Corona,0
3106,"Bawa Bensin dan Martil, Pria Ini Nekat Terobos Mako Brimob Sultra",1
1932,Mencari Gebrakan Baru Calon Kapolri Pengganti Idham Azis,0
719,Infografis Daftar Daerah yang akan Terapkan New Normal,1
1671,Orang yang Sedang Sakit Apakah Tetap Wajib Sholat 5 Waktu?,1
390,"Abdel Ungkap Sisi Lain Mamah Dedeh, Dermawan Banget",0
935,Pemprov DKI Putuskan Kalender Pendidikan Mulai 13 Juli 2020,0
2550,"We-Talk powered by EleVee, Bentuk Kepedulian dalam Wujud Edukasi",0
138,Ini yang Akan Dialami Tubuh Jika Terlalu Lama 'Absen' Bercinta,1
1148,"Conor McGregor Pensiun, Khabib Nurmagomedov Posting Ini",1
786,Menyoroti Pendekatan Kepemimpinan Menteri Perhubungan Budi Karya,0
1585,"Perjalanan Benny Likumahuwa, Anggota Band The Rollies yang Go International",0
1118,Daftar 136 Kabupaten dan Kota Zona Kuning Corona,0
3100,"Tekuk Real Sociedad, Real Madrid Puncaki Klasemen Liga Spanyol",0
2652,Fakta Orca yang Sempat Tampak di Perairan Indonesia,1
3069,Kisah Kopi Robusta Flores yang Terbang Hingga Helsinki,1
1688,"BPOM, Panduan Penerapan New Normal di Warung Makan",1
2563,Australia Bahas Pembukaan Kembali Perbatasan Antarnegara Bagian,0
2626,"8 Polisi di Yogyakarta Positif Corona Sepulang dari Sukabumi, Mayoritas Tanpa Gejala",0
1373,"Warna-Warni Rambut Jungkook BTS, Ditambah Senyum Menawan Dijamin Bikin Kamu Melting",1
2687,BPS Sebut Laju Ekonomi Kuartal Kedua Minus 7 Persen,0
952,Jumlah Orang Terbanyak Yang Tinggal Di Tempat Kumuh,0
2845,"5 Drakor Paling Hits yang Plot dan Konfliknya Dijamin Bikin Panas, Butuh AC Baru Nih!",1
3123,"80 Mal Jakarta Dibuka saat PSBB Transisi, Apa yang Masih Tutup?",1
1195,4 Tips Memperbaiki Hubungan yang Tidak Sehat dengan Pacar 4 hal yang perlu dilakukan untuk memperbaiki hubungan dengan pacar.,1
2751,"Anies Baswedan: Atas Izin Allah, Jakarta akan Lewati Cobaan Ini",0
3214,"Motor Trail Murah Kawasaki, Bekas Siap Trabas Nih!",1
1574,"New Normal, Pesantren dan Madrasah Digelontor Dana Rp2,36 Triliun",0
2271,FOTO: Perjuangan Warga Venezuela Mendapatkan Air Minum,1
2881,"UPDATE: Kini Ada 46.845 Kasus Covid-19 di Indonesia, Bertambah 954",0
1955,Penting! 10 Kebiasaan Baru di Bandara Selama New Normal,1
2000,4 Tips agar Terhindar dari Nyeri Otot setelah Olahraga,1
1289,3 Tanaman Obat yang Bisa Ditanam dalam Pot Belajar menanam tanaman obat dalam pot,1
128,Puji Syukur Erick Thohir Usai Sri Mulyani Bayar Utang ke BUMN,0
3121,[Fakta atau Hoaks] Benarkah Narasi yang Sebut Novel Baswedan Salahkan Jokowi dan Menyuruhnya Banding?,1
2407,Biden Didesak untuk Hapus Pendanaan Militer AS ke Israel,0
1331,"Kabar Terbaru Anuskha Sharma, Pemeran Jurnalis Kece di Film PK",1
1842,"BREAKING NEWS, Dibawa ke RSKO, Dwi Sasono Minta Maaf Tak Mau Berkomentar",1
160,"Jalani Syuting Minimalis, Reza Rahadian Harap Dapat Digunakan saat New Normal",1
931,Joko Anwar Blakblakan Soal Industri Film Saat New Normal,0
1388,"Sinopsis Sinetron 'INSYA ALLAH SURGA TAHAP 2' Episode 36, Tayang Jumat 5 Juni 2020",0
2317,Curhat Krisdayanti Saat Lihat Kehidupan Aurel - Azriel Sangat Bahagia,0
2975,"Sejumlah Kegiatan Ditunda, Pramuka Bantu Mencegah Covid-19",0
754,Warung Kopi di Makassar Terapkan Protokol Kesehatan,0
2099,"Cetak Milenial Pertanian, Pusdiktan dan Polbangtan Ubah Statuta",0
1378,"Fakta Menarik When The Camelia Blooms, Drama yang Raih Penghargaan Tertinggi di Baeksang Awards 2020",1
420,Pesan Bahtiar untuk Jajaran Kesbangpol di Seluruh Indonesia,0
2596,"Baim Wong Kagum Lihat 2 Wanita Ini, Telaten Urusi Suami yang Tak Bisa Berjalan : Itu Istri Hebat",1
2676,3 Tips Cegah Jerawat Karena Sering Memakai Masker,1
286,"Mengatur Keuangan selama Pandemi, Mengatur Kembali Prioritas Hidup",0
2624,"Biaya Rapid Test Corona Lebih Mahal dari Harga Tiket Kereta Api, Bagini Keluhan Penumpang KA",0
2112,Dewan Pers Ingatkan Media Harus Mengacu Kode Etik Saat Bekerja,0
1040,"Berpenampilan Layaknya Jemaah, Pria Berusia 29 Tahun Curi Handphone di Masjid Istiqlal",0
132,Gaji Pegawai Bioskop CGV Dipotong 50% Imbas Corona,0
3007,Gagalkan Perdagangan Kulit Harimau Sumatera di Aceh,0
2434,Ketahui Jenis Game Online Seru Buat Tunanetra,0
2766,"Wabah Virus Corona, OLX: Penjualan Mobil Keluarga Paling Terdampak",0
1079,"Kisah Wanita yang Mengira Sakit Ginjal, Masuk RS Malah Melahirkan",1
3230,Vivo Y50 dengan Spesifikasi Mumpuni untuk Tingkatkan Kepuasan Konsumen,0
1511,"Tolak Pembubaran Kepolisian, Donald Trump: 99 Persen Polisi Adalah Orang Hebat",0
2373,Panglima TNI dan Kapolri Tinjau RSKI Pulau Galang,0
135,"Cabin Fever, Gangguan yang Timbul karena Terlalu Lama di Rumah",0
1213,Beginilah Cara Mempertahankan Hubungan Sehat bagi 4 Zodiak Menurut Astrologi 4 zodiak ini harus dapat mengendalikan ego demi mempertahankan cinta dan hubungan.,1
2079,"Mengenal Aman untuk Semua, Program Perlindungan Perempuan dari Kekerasan di Ranah Privat",0
2935,"Dilelang, Gitar Ikonik Kurt Cobain Dilelang Laku Rp85,2Miliar",0
211,"Mi TV 4 55 Inch, Suguhkan Layar 4K Tanpa Menguras Dompet",0
2480,"Jelang Buka, Seluruh Karyawan Ancol Mengikuti Tes Cepat dan Swab",0
2869,"Belum Genap 20 Tahun, Ini Pesona 8 Seleb Cantik dan Berbakat - Jadi Idola Kaum Adam",1
274,7 Penyebab Jerawat Terasa Gatal dan Mengganggu,1
2136,"Bursa Mobil Bekas di Masa COVID-19, OLX: Innova & Avanza Paling Diburu",0
88,Ritel Jepang Babak Belur Dihantam Corona,0
750,"Lebaran 2020, Smartfren Catat Kenaikan Trafik Layanan Data",0
2610,"Jadwal Beserta Alur Pendaftaran PPDB SMA/SMK 2020 di Jawa Tengah, Akses ppdb.jatengprov.go.id",0
298,Bisakah Virus Corona Menyebar di Air? Simak di Sini Penjelasannya,1
3184,"Sepi Job Akibat Pandemik Covid-19, SPG Nekat Berbuat Kriminal, Alasannya Tak Punya Uang untuk Makan",0
567,FOTO: Melihat Kemegahan Masjidil Haram dari Udara,1
2329,Marquez Ternyata Khawatir Tersaingi oleh sang Adik,0
1626,Dinsos Depok Masih Terapkan Pelayanan Daring,0
261,4 Penyebab Hilangnya Nafsu Makan Selama Kehamilan,1
1728,Manchester United Siap Hadapi Jadwal Padat Lanjutan Liga Inggris,0
2839,Park Bo Gum Rilis Lagu Spesial untuk Fans Sebelum Jalani Wajib Militer,0
2500,436 TKI Ilegal dari Malaysia Dipulangkan ke Daerah Asalnya,0
315,"Saat Rencana tak Berjalan Lancar, Ambil Saja Hikmahnya",0
2174,"Akhirnya Terbongkar, Ternyata Seperti Ini Kronologi Awal Mula Kerja Sama Ruben Onsu dengan I Am Geprek Bensu",1
103,Tolong Dibaca! Cara Lapor Meteran Listrik Lewat WA,1
1614,Mantan Idol K-Pop Ini Geram Dapat Tawaran Prostitusi Lewat Medsos,1
2234,Memperkuat Dimensi Pedagogis dalam Pembelajaran Daring,0
1069,"Ramalan Zodiak Hari Ini: Gemini Tingkatkan Konsentrasi, Libra Berpikir Kritis",0
3001,Antara Rasisme di Amerika dan Kasus Rasisme di Indonesia,0
2020,"Menebak Kepribadian dari Buah Favorit, Begini Sifatmu Jika Suka Buah Nanas Ini kepribadian orang yang suka buah nanas.",1
2710,John Kei Ribut dengan Nus Kei Gegara Uang,0
2557,"New Normal, Honda Dorong Penjualan Online",0
528,"Curhat Pasien Positif Corona 30 Hari di Ruang Isolasi, Tidak Ada Air Putih hingga Tak Terkena Matahari",0
308,Ajaib! Masker Kain Harry Potter yang Bisa Menampilkan Peta Perampok,1
1505,FOTO: Suasana Jam Pulang Kantor Pekerja di Jakarta,1
1374,"7 Pose Kocak Lee Min-ho, Dari Nyelam di Kolam sampai Tidur di Kafe",1
1134,Edusports: Asal Usul Shoey di Dunia Balap,1
1203,Kompatibilitas Kepribadian dan Ciri-ciri Zodiak Scorpio Menurut Astrologi Ketahui kepribadian dan ciri-ciri dari zodiak Scorpio.,0
1318,Apindo: Perusahaan E-commerce Naik Daun Selama Pandemik COVID-19,0
833,"Al Ghazali Unggah Foto Ini, Tanggapi Tantangan Jerinx SID ke Ahmad Dhani",1
1682,"Jakarta Masa Transisi, Ini Objek Wisata yang Siap Sambut Turis",1
2991,Kehamilan di Kaltim Naik 35 Persen Selama Pandemi,0
2004,"Menu Hari Ini Serba Tumis: Buncis, Bunga Turi dan Bunga Pepaya",0
2447,Jaksa KPK Sebut Imam Nahrawi Plesir Pakai Uang Gratifikasi,0
2126,10 Potret Masker Edisi New Normal Ini Bikin Salah Fokus,1
1166,Penampakan Dwi Sasono yang Akan Jalani Rehabilitasi di RSKO,1
629,"5 Potret Terbaru SBY Rayakan Idul Fitri, Lebaran Kedua Tanpa Ani Yudhoyono",1
2922,"Pemerintah Resmi Sahkan Protokol Kesehatan Sektor Pariwisata, Baca Ya!",1
2455,Studi Big Data: Sinar Matahari Bisa Bersihkan Udara dari Corona,0
1861,"Dipuji Jadi Jubir Gugus Tugas Covid-19, Dokter Reisa Kilas Balik Kenang Perjuangannya di Masa Lalu",0
1222,3 Zodiak Ini Akan Mengalami Karir yang Baik Bulan Juni 2020 Ini Ini sekian zodiak yang diprediksi akan mengalami karir teraik Bulan Juni 2020 ini.,1
3048,"Keributan di Tangerang, Dipicu John Kei vs Nus Kei Saling Tantang",0
2361,"14 Pedagang Terpapar Corona, Pasar Serdang Masih Buka tapi Sepi",0
2110,"12 Hand Cream yang Ampuh Lembapkan Tangan, Harumnya Tahan Lama!",1
159,"Hamil Lagi, Zaskia Adya Mecca Titip Pesan untuk 4 Anaknya",1
3065,Iqbaal Ramadhan Buka-bukaan soal Pacar: Mantan Teman SMP,1
2364,"Tetap Fokus Capricorn, Jangan Biarkan Masalah Membuatmu Jatuh",0
371,Jokowi Minta Proyek Strategis untuk Pemulihan Ekonomi Dipercepat,0
3135,"Supaya Tak Cepat Layu, Wajib Tahu Cara Tepat Menyimpan Sayuran",1
3039,Tjahjo Kumolo: Birokrasi PNS Kementerian Terus Disederhanakan,0
1553,Pemerintah Akan Cabut Subsidi Elpiji 3 Kg Juli 2020? Ini Klarifikasinya,1
239,"Prediksi Ramalan Zodiak Taurus di Bulan Juni 2020 Ini ramalan zodiak Taurus secara umum, cinta, karir dan keuangan selama bulan Juni 2020.",1
1429,"7 K-Pop Idol Cowok Ini Tempati Posisi Sebagai Center dan Visual Grup yang Sukses Bikin Fans Terlena, Ada Jungkook BTS, Kai EXO, Sampai Taeyong NCT",1
1978,"PKPU Diresmikan, Pilkada Serentak Dilanjutkan dengan Protokol COVID-19",0
618,5 Chat Drama Tugas Kuliah Ini Bikin Tepuk Jidat,1
1090,5 Bahan Aktif dalam Produk Skincare yang Ampuh Menghilangkan Jerawat,1
295,Kesehatan adalah Rezeki Terbaik yang Harus Kita Jaga,0
430,"7 Lead Actor Drakor yang Bikin Baper Ini Dulunya Juga Pernah Jadi Villain, Ada yang Masih Ingat?",1
279,"Tinggi Kolagen, Ini Kandungan Nutrisi dan Manfaat Makan Ceker Ayam",1
3037,Potret Masa Depan Pendidikan Nasional di Tengah Pandemi Covid-19,1
27,"Target Pendapatan DKI Jakarta Meleset Rp40,7 T karena Corona",0
2600,"HATI-HATI, Sering Gunakan Cobek dan Ulekan Ternyata Berbahaya Untuk Tubuh, Ini Alasannya!",1
2131,8 Referensi Dress dengan Hijab yang Simple tapi Anggun,1
1656,"Kasus Jenazah PDP Diambil Paksa, Ini Instruksi Kapolri",1
722,135 Tenaga Medis di Jawa Timur Terpapar Covid-19,0
969,Warga Minneapolis Beri Penghormatan untuk George Floyd,0
2170,"Rujuk' Setelah 39 Tahun Berpisah, Rhoma Irama: Rita Sugiarto dan Saya Tidak Ada Konflik",0
2931,"Inter vs Sampdoria, Ranieri Ungkap Penyebab Kekalahan",0
2463,"Limbah Covid-19, Baku Mutu Air Disarankan Perhatikan Virus",0
950,"Saat PSBB, Pergi Harus Punya Surat Izin Keluar Masuk DKI Jakarta",0
1211,"5 Zodiak yang dapat Menjadi Sahabat Terbaikmu Sahabat akan selalu ada untuk kita setiap waktu, seperti 5 zodiak berikut ini.",1
1428,"Perlu Dicontoh, 7 Seleb Ini Gemar Bersepeda di Tengah Pandemi Corona Covid-19",1
426,"Gelar Halalbihalal Melalui Video Conference, Begini Pesan dan Harapan Ketua DAJ II",1
3174,"Jaleswari Pramodhawardani, Peneliti LIPI yang Kembali Dipercaya Jadi Deputi V KSP",0
175,Ini Kriteria Kalau Mau Jadi Session Player Isyana Sarasvati,1
1923,Bocoran 6 Fitur Baru WhatsApp yang Sedang Diuji,1
593,"Gadis Iran Nekat Kabur Demi Cinta, Pulang Meregang Nyawa di Tangan Ayah",0
404,"Anies Baswedan Pilih Korbankan 63 Ribu ASN demi 1,2 Juta Warga Prasejahtera",1
491,"10 Potret Muhammad Ali, Anak Ahmad Dhani dan Mulan Jameela yang Dibilang Mirip El Rumi",1
2842,"Rating Terlalu Rendah, 5 Drama Korea Ini Terpaksa Dihentikan",1
824,ATM Beras Gratis Jadi Solusi Pangan Warga di Tengah Pandemi Covid-19,0
847,Cara Menentukan Destinasi Wisata yang Siap Buka di New Normal,1
2242,"Sebut Advokat Mitra Penegak Hukum, Pemprov DKI Diminta Merevisi SE SIKM",0
3051,"Trik Mendinginkan Kamar Tidur saat Cuaca Panas, Tak Perlu AC",1
1711,Musisi Jazz Benny Likumahuwa Meninggal,0
2732,Gubernur Sulsel Tunjuk 2 RS Khusus Tangani Ibu Hamil Reaktif Corona,0
1788,Kemenag Berikan Pedoman Berkegiatan di Rumah Ibadah saat Pandemi,0
1370,Cara Syahrini Apresiasi Kepolisian yang Bongkar Penyelundupan Sabu Ratusan Miliar,1
409,"5 Juni PNS Masuk New Normal, Ini Aturannya",1
2060,Lakukan Kebaikan dengan Berbelanja Produk Kecantikan Sambil Berdonasi untuk Penanganan Covid-19,0
2864,"Nonton Bareng Ayu Ting Ting, Ivan Gunawan: Melihat Kamu Senyum Itu Anugerah Untukku",0
1841,Pengeledahan Rumah Terduga Teroris  di Cirebon Ditemukan Barbuk yang Mengarah Aktivitas Teror,0
951,[Fakta atau Hoaks] Benarkah Ini Video dan Foto Konser yang Dihadiri Presiden Jokowi Saat Pandemi Covid-19?,1
1304, Musisi Jazz Benny Likumahuwa Meninggal Dunia,0
1209,"3 Zodiak yang Dikenal Paling Siap Sedia untuk Segala Hal Simak di sini beberapa zodiak yang dikenal paling siap sedia untuk segala hal, penasaran siapa saja?",1
974,Konservasi Setengah Hati,0
474,"Tersebar Rumor Soodam SECRET NUMBER Pelaku Bullying dan Pecandu Alkohol, Agensi Ambil Tindakan Tegas",0
215,PSBB Bandung dan Jawa Barat Diperpanjang Jadi Bahasan di Twitter,0
3165,Enam Wilayah di kota Melbourne Jadi 'Hotspot' Baru Penyebaran Virus Corona,1
500,"Blak-Blakan, 3 Selebriti ini Jujur Mengakui Jika Telah Hamil Duluan Sebelum Menikah",1
1583,Sour Candy dari BLACKPINK dan Lady Gaga Tembus Top 40 Billboard,0
1634,"Kehadiran Tapera, Saham BTN Jadi Incaran Para Investor",0
2036,"Cegah Perselingkuhan, 5 Tips Membangun Kesetiaan dalam Hubungan Bagaimana agar bisa saling setia dalam hubungan?",1
538,Strategi Pengelolaan Reksa Dana di Era New Normal,0
2535,"New Normal, DFSK Beri Layanan Pengecekan Gratis dan Diskon Part",0
1130,Tips Aman Membeli Obat dan Vitamin,1
2063,"Tanpa Perlu Aplikasi Filter, Skincare Anti Aging Ini Mampu Wujudkan Kulit Muda yang Sesungguhnya",1
3122,Sejumlah Tahap dan Ketentuan Sekolah di Zona Hijau Dibuka,0
496,"7 Potret Thalia Memijat Ruben Onsu yang Sedang Jatuh Sakit, Pernah Diajari di Sekolah",1
311,Atlet Pelari Triyaningsih Tetap Melatih Kekuatan Otot dengan Sepeda di Tengah Pandemi,0
131,"Ini Lho Jembatan Kereta Api Terpanjang di Indonesia, Penasaran?",1
251,5 Zodiak Berikut Lebih Suka Mencari Pasangan untuk Jangka Panjang,1
2472,Pencipta Karakter Hello Kitty Pensiun,0
1314,"6 Idol KPop yang Pantang Menyerah Walau Terus Gagal, Menginspirasi!",1
2345,"Makin Mahal, Harga Daging Ayam dan Telur Kompak Naik",0
647,Al Haramain Watch Usulkan Internasionalisasi Makkah dan Madinah,0
594,Pengusaha Sebut Stimulus untuk UMKM Belum Maksimal,0
3129,Sri Mulyani Usul Ganti SPN dengan SBN untuk Acuan APBN 2021,0
810,"Masa Tanggap COVID-19 DIY Diperpanjang, Pelajar Tetap Belajar dari Rumah",0
2603,"120 Karyawan Pos Jepang Ajukan Subsidi 1 Juta Yen, Diminta Kembalikan kepada Pemerintah",0
2259,Pengoperasian Terminal Poris Plawad Masih Tunggu Evaluasi PSBB Tangerang,0
278,Teman Judes tapi Jujur Bisa Menjadi Sahabat Terbaik yang Kita Punya,0
29,Maklumat New Normal MUI: Jumatan Bisa Digelar di Zona Hijau,0
2526,Sriwijaya Air Sediakan Layanan Rapid Test di 4 Kantor Cabang,0
1731,Ashanty Bersyukur Toko Kuenya Bisa Buka Lagi,0
2290,"Galang Dana bagi Riset Corona COVID-19, Lansia 103 Tahun Jalan Marathon",0
2075,6 Jenis Makanan yang dapat Membantu Menghilangkan Kecemasan,1
1877,Objek Wisata di Kota Medan Kembali Dibuka,0
147,"Mengenal Ad5-nCov, Vaksin Corona untuk Antibodi COVID-19",1
659,"Jelang New Normal, Masjid Istiqlal Belum Menggelar Sholat Jumat",0
