text,label
"Sumbang 44 Kasus Covid-19, Klaster Indogrosir Jadi yang Terbesar di DIY",0
"5 Potret Yoo Yeon Seok Dokter Garden di Hospital Playlist, Bikin Kamu Pengen Gandeng ke Pelaminan",1
Cerita Alex Marquez soal Momen Tersulit dalam Kariernya,1
Cerita Bek Persiraja Bikin Pemain Liga Inggris Tertarik Main di Indonesia,1
"Jelang New Normal, Bank Mandiri Buka 100% Kantor Cabang Bertahap",0
"Diguyur Hujan Deras, Jembatan Penghubung Antardesa Ambrol",0
"Dari 223 Proyek Strategis Nasional, Baru 27 yang Beroperasi",0
"New Normal, Buruh Minta Jadwal Kerja Digilir",0
"PSBB Dilonggarkan, Masjid di Kota Padang Gelar Sholat Jumat Berjamaah",0
"Tetap Berlanjut, Proyek Kereta Cepat Diintegrasikan Jadi Bandung-Surabaya",0
Pemain Asing Persiraja Samakan Atmosfer Sepakbola Indonesia dengan Liga Inggris,0
Pemeriksaan Suhu Tubuh Sebelum Melaksanakan Sholat Jumat,0
PNS di Negara Ini Tak Naik Gaji Selama 12 Bulan Akibat Pandemi Covid-19,0
Ada 26 Klaster Penyebaran Virus Corona di Balikpapan,0
Tanda-Tanda Diterimanya Puasa Ramadhan,0
Nissan Hentikan Produksi Mobil di Indonesia,0
Real Madrid Frustrasi Tak Ada yang Mau Beli Gareth Bale,0
"Terapkan Protokol Kesehatan, Masjid Agung Al Barkah Gelar Sholat Jumat",0
"Patuhi PSBB, Masjid di Kawasan Pecinan Jakpus Ini Tak Gelar Sholat Jumat",0
"Balita di Sragen Meninggal Akibat Kutu Kucing, Kenali Beda Bentolnya dengan Gigitan Nyamuk",1
"Dianggap Membahayakan Penerbangan, 30 Balon Udara Dirusak Petugas",0
Presiden UFC Ingin Saksikan Langsung Duel Comeback Mike Tyson,0
Penampakan Berbagai Wajah Ariel Setelah Dipermak Aplikasi,1
"Tak Perlu Malu Meminta Bantuan Orang, Gemini",0
Bappenas Susun Protokol Produktif Aman di Tengah Pandemi Covid-19,0
"Emha dan Ebiet Diawal Karier: Dari Penyair, Camelia, Kyai",0
Jumat Ini Istiqlal Masih Ditutup,0
"Di Tengah Pandemi, Kredit BCA Tumbuh 12,3 Persen",0
AMSI: Sengketa Pemberitaan Jangan Diselesaikan Lewat Buzzer,0
Adaptasi Industri Film dan Bioskop Hadapi Covid-19,0
"New Normal, Bekasi Kurangi Jam Belajar Siswa di Sekolah",0
Pasien Positif Covid di Tasikmalaya Tinggal 8 Orang,0
Kata New Normal Buat Melanie Subono Sesak,0
Ibnu Qayyim Jelaskan 10 Adab Berdoa,0
Pertamina Raih Penghargaan Internasional EFMD EIP Gold Award,0
12 Pasien Covid-19 di Bali Dinyatakan Sembuh,0
Doni Monardo Senang APD Dalam Negeri Lolos Standar WHO,0
34 Warga Sulbar Sembuh dari Covid-19,0
Delapan Pasien Covid-19 Kepri Dinyatakan Sembuh,0
Anies Pantau Kesiapan Puskesmas Hadapi Masa New Normal,0
"Skema New Normal, Anang Ingin Ada Bagi Industri Kreatif",0
Inggris Tutup Gerakan Tepuk Tangan untuk Pekerja Medis,0
Via Vallen: Seperti Lihat Setan kalau Keluargaku Lewat,1
Penanganan WNI di Asrama Haji Pondok Gede Sesuai Protokol,0
Brunei Pakai Helm Pintar Cek Suhu Tubuh di Masjid,0
Tradisi Silaturahim di Lebak Tetap Lestari Saat Pandemi,0
Sholat Digelar di Alun-Alun Dekat Hagia Sophia,0
Direktur: Tim Utama Barcelona Seharusnya dari La Masia,0
Ini Tiga Pemain Muda Terbaik Versi Ryan Giggs,1
Figo tak Pernah Menyesal Khianati Barca Demi ke Madrid,0
Jadwal Pertandingan Pekan ke-29 Bundesliga Jerman,0
"Ditanya Soal Jadi Ayah Raffi Ahmad, Ini Jawaban Sule",1
DPR-KADIN Sepakat Bangkitkan Perekonomian di Tengah Pandemi,0
Jumlah Warga di Jatim yang Terpapar Corona Terus Membengkak,0
Advokat Siap Beri Pendampingan Dokter RS Royal,0
"Infografis Mal Kembali Dibuka, Ini Protokol Kesehatannya",0
3 Saksi Bisu Kejayaan Dinasti Abbasiyah di Irak,0
"Infografis Kontroversi BPIP, dari Gaji Hingga Konser Amal",0
Infografis Daftar Daerah yang akan Terapkan New Normal,0
6 Rekomendasi Hidup Beradaptasi dengan Covid-19,1
Komisaris PT APJ Sudah Diperiksa Terkait ABK Kapal Long Xing,0
135 Tenaga Medis di Jawa Timur Terpapar Covid-19,0
"Lebaran di Rumah Aja, Trafik Data XL Melonjak 25%",0
Antara Alquran dan Alfurqan,0
Isu Pajak di Tengah Polemik Kenaikan BPJS Kesehatan,1
"Soleimani, Fukuyama, dan Koboi Tua Itu",0
Positif Covid-19 karena Ngawur Jalankan Proses Pemakaman,1
Dolly Parton Rilis Lagu di Tengah Pandemi,0
Ini Miliarder yang Untung vs Rugi Selama Pandemi Corona,1
"Bangga Antar Astronaut NASA, Elon Musk: Puncak dari Mimpi",0
Telkom Serahkan Bantuan Robot Disinfeksi kepada Gugus Tugas,0
"Wastafel Portabel dari Drum Bekas, Peluang Bisnis Pandemi",0
Masker Transparan Bagi Penyandang Tuna Rungu di Turki,0
Puluhan Media Lokal Australia Beralih ke Digital,0
Antrean Bansos Tunai di Kota Manila Filipina,0
Imam Ghazali Ingatkan Bahaya Lidah Picu Permusuhan Abadi,0
AS Pertimbangkan Kembali Perlakuan Khusus untuk Hong Kong,0
Tante Ernie ke Hotman Paris: Semoga Abang Suka Kue Coklat Aku Ya,1
"Pakai Busana Minim, Marion Jola Pamer Kerokan di Punggung",1
"Kesan Pertama Ketemu Raffi Ahmad, Nagita Slavina: Ceweknya Banyak",0
"Dikucilkan Tetangga karena Virus Corona, Via Vallen : Luar Biasa Jahat!",0
"Wawancara Sevo Widodo, Anak Muda Indonesia, Warga Global Pendiri Silicon Bali",0
"Kangen Sepak Bola Indonesia, Luis Milla Unggah Video Momen Asian Games 2018",0
"Lewati Ronaldo dan Messi, Roger Federer Jadi Atlet dengan Bayaran Tertinggi",0
"5 Hits Bola: Keren, James Rodriguez Main TikTok Pakai Lagu Indonesia",1
PSG Kontrak Mauro Icardi hingga 2024?,1
Cara Membuka Kunci Folder Aman di Ponsel Android,0
Peluncuran SpaceX dan NASA: 10 Pertanyaan kunci Misi Crew Dragon,0
PUBG Mobile Akan Hadirkan Fourex Sebagai Peta Baru,0
"Lebaran 2020, Smartfren Catat Kenaikan Trafik Layanan Data",0
Cerita Dokter Hamil yang Rawat Pasien Covid-19,0
Menparekraf Berlakukan Protokol New Normal Wisata saat Destinasi Siap,0
"Hits Lifestyle: Viral Wujud Air Mirip Ular, Ramalan Zodiak Sabtu (30/5)",1
Warung Kopi di Makassar Terapkan Protokol Kesehatan,0
"Kasus Corona Meningkat, Pemkot Depok Perpanjang Masa Belajar dari Rumah",0
Drummer Band Metal Tobat usai Terinfeksi Corona dan Mimpi Ketemu Setan,0
Kabar Baik! Ilmuwan China Yakin Uji Coba Vaksin Corona 99 Persen Berhasil,1
"Wali Kota Risma Ngamuk Soal Mobil PCR, PDIP Singgung Rivalitas Politik",1
Melihat New Normal dalam Perspektif Politik,0
"Heboh Keluarga Pasien Diseret Satgas Covid-19, Kadinkes Minta Maaf",1
"Suami Hamil 8 Bulan, Model Transgender Ini Nantikan Kelahiran Anak Pertama",1
"Jejak Dirut Baru TVRI di Majalah Playboy, Tengku Zul Sentil Maruf Amin",1
"New Normal Gagal, Korea Selatan Terapkan Lagi Pembatasan Sosial",0
"Kontrak Selesai, Alasan Sule Berhenti dari Ini Talkshow",1
"Roy Suryo Kerap Sebut Istilah Pekingese, Dedek Uki: Tidak Beradab",1
"Diburu karena Tuduh Kapolda Papua Bunuh Tenaga Medis, Aktivis KNPB Ditembak",0
Wali Kota Risma 'Nyatakan Perang' ke Gugus Tugas Jatim Gegara Mobil PCR,1
"Suruh Jokowi Mundur, Bareskrim Korek Peran Pecatan TNI Ruslan Buton",0
"Pecut Warga Tak Pakai Masker, 8 Oknum Anggota Polda Maluku Diproses Propam",0
"20 Tahun Lalu Pria Ini Diramalkan Tawaf Sendirian, Jadi Nyata saat Corona",1
Belajar dari Rumah: Masih Ada Kesenjangan Pendidikan di Indonesia?,0
'Baru Bisa Beli Baju Hangat': Sepertiga Ibu Tunggal di Australia Miskin,0
"Ingat Indonesia, Reynold Poernomo Hidangkan Cendol di MasterChef Australia",0
George Floyd dan Kematian Lain di AS yang Memicu Gelombang Protes,0
Desainer Skotlandia Ciptakan Ventilator dari Mesin Kopi,0
Gadis Asal Indonesia Timur Jadi Duta Mahasiswa Internasional di Brisbane,0
"Masa Adaptif New Normal, Pemkot Malang Perketat Protokol Covid-19",0
"Warga Tak Gunakan Masker, Polres Tanjabbar Beri 200 Surat Teguran",0
"Ke Kolam Renang di Tengah Pandemi, Bocah di Pandeglang Meregang Nyawa",1
"Pastikan Bebes Corona, Petugas Lapas Rangkasbitung Jalani Rapid Test",0
"Unik, Ini Penampakan Batik Motif Corona Bikinan Pengrajin Kulonprogo Jogja",1
"Dirawat 10 Hari, Fisioterapis Asal Klaten Tengah Sembuh dari Covid-19",0
"33 Hari Karantina, 1 OTG Positif Corona dari Klaster Gowa di Sragen Sembuh",0
"Tambah 2 Lagi, Positif Virus Corona Boyolali Jadi 25 Kasus",0
Petugas Pos Chek Point Tanjung Pauh Kuansing Amankan 175 Gram Sabu,0
Menyoroti Pendekatan Kepemimpinan Menteri Perhubungan Budi Karya,0
Angela Merkel: Sang Wanita Inspiratif,0
EMTEK Peduli Corona Salurkan Donasi Pemirsa Hingga Indonesia Tengah,0
"Bantu Mitra Pengemudi, Grab Lanjutkan Relaksasi Keuangan dengan Skema Baru",0
"Yuk, Ikutan Kompetisi Fotografi Virtual",0
"Terkait Kasus George Floyd, Polisi Minneapolis Dituntut Pasal Pembunuhan",0
Kendaraan Berdimensi Kecil Sumbang Angka Kecelakaan Tertinggi,0
"Update Corona Covid-19: India Masif Lakukan Tes, China Tinggal 70 Kasus",0
"Kerusuhan Minneapolis,Kata Terakhir George Floyd: Saya tak bisa bernapas",0
"Terapkan New Normal, Masjid Al-Barkah Bekasi Laksanakan Shalat Jumat",0
Pemeriksaan SIKM di Tol Cikampek Menuju Jakarta,0
Sepinya Sejumlah Rest Area Pada H+4 Lebaran,0
Masjid Hasyim Asy'ari Jadi Ruang Isolasi Pemudik tanpa SIKM,0
Persiapan Salat Jumat di Bekasi,0
Warga New York Nonton Bioskop dari Mobil Ditengah Pandemi Covid-19,0
Media Asing Kecam Meme Mahfud Samakan Istri dengan Corona,1
"Rahasia Kerala, Negara Bagian India yang Dipimpin Partai Komunis Menang Lawan Virus Corona",1
Kronologi Lengkap Wali Kota Risma Ngamuk sampai Gemetar Karena Mobil PCR,1
"Dituding Wali Kota Risma Serobot Dua Mobil PCR, Ini Jawaban Dokter Joni",1
"Satu Personel Satpol PP Bangka Tewas Terseret Ombak, Satu Lagi Masih Hilang",0
"Mahfud MD Jadi Sorotan Dunia, Ferdinand: Minta Maaf, Jangan Sampai Dicubit Istri",0
"Warga Kota Magelang Bersiap, Ini Ketentuan New Normal",0
"Protes Kematian George Floyd, Gedung Putih 'Disegel' Warga AS",1
Kedatangan 818 WNI ABK Kapal Pesiar di Tanjung Priok,0
"Masa Tanggap COVID-19 DIY Diperpanjang, Pelajar Tetap Belajar dari Rumah",0
"Aku Tak Bisa Bernapas, Kalimat Terakhir George Floyd Picu Aksi Anti Rasis",0
Jejak Dirut TVRI di Majalah Playboy Disorot dan 4 Berita Populer Lain,1
Reporter CNN Peliput Kerusuhan Minneapolis yang Ditangkap Kini Bebas,0
Satgas Covid-19 DPR Pantau Persiapan New Normal Sektor Usaha,0
"Terdampak Covid-19 paling Parah, Usaha Wisata harus Dibangkitkan",0
Wulan Guritno Tak Ikut Demam Drama Korea,0
DPR Minta Perlindungan Pekerja Saat New Normal,0
"Imbas Covid-19, Ribuan Gajah Thailand Pulang Kampung Ratusan Kilometer",0
FH UGM Dukung Diskusi Pemberhentian Presiden: Wujud Kebebasan Berpendapat,1
Donald Trump Umumkan 'Perceraian' Amerika Serikat dengan WHO,1
"Pandemi Reda, Beijing Kembali Berlakukan Pembatasan Kendaraan Bermotor",0
Viral Keluarga Pasien Diseret Petugas Covid-19 dari Kamar Jenazah,1
"Heboh Jejak Digital Iman Brotoseno, Cuitan Lama Viral Lagi",1
ATM Beras Gratis Jadi Solusi Pangan Warga di Tengah Pandemi Covid-19,0
Respek! Tenaga Medis Indonesia Banjir Dukungan dari Malaysia,0
"Eksklusif, Sevo: Dunia Itu Gede, Jangan Punya Mindset Kecil (Part 3-Habis)",0
"Sedih, Ayah Serahkan Anak ke Petugas PSBB karena Tak Mampu Beli Susu",1
"LIVE STREAMING: Update Covid-19 Jumat, 29 Mei 2020",0
Ilmuwan AS Ciptakan Drone yang Terbang Layaknya Burung Merpati,0
Baleg DPR Serap Masukan Pakar Ekonomi dalam Bahas RUU Cipta Kerja,0
Aldi Taher Rayakan Idul Fitri Bersama Keluarga Pakai Video Call,0
"Patung Didi Kempot, Tanda Cinta Penggemar Sang Maestro",0
"Al Ghazali Unggah Foto Ini, Tanggapi Tantangan Jerinx SID ke Ahmad Dhani",1
"Nikita Mirzani Tak Setuju Ferdian Paleka Dipenjara, Ini Alasannya",1
"Rosi Ungkap Satu Lagu yang Bikin Didi Kempot 'Bertekuk lutut', Apa Itu?",1
"Erwin Prasetya Eks Dewa 19, Semasa Hidupnya Sibuk dengan Dunia Musik",0
"Sosialisasi Beleid Setengah Hati, Bisnis Penerbangan Kian Lesu",0
Mati Surinya Mal dan Buah Simalakama New Normal,0
"Ungkap Rindu ke Kaesang, Felicia Tissue: Kamu Matahariku",0
"Sapaan BCL untuk Ashraf Sinclair: Hei Kamu, Aku Rindu",0
"Ungkap Adiknya Positif Corona, Via Vallen Dijauhi Tetangga",0
"Isu Dugaan Konspirasi Covid-19, Ini kata Peneliti",1
"Banyak Khasiat Senam Kegel untuk Pria, Bisa Bantu Orgasme",0
"Isu Jamur di Mal yang Tutup Sangat Mematikan, Benarkah?",1
Detail Dokumen yang Diperlukan Buat Surat Izin Keluar Masuk SIKM,0
"5 Hal Penting Soal Surat Izin Keluar Masuk atau SIKM, Ada Format Suratnya",0
Cara Menentukan Destinasi Wisata yang Siap Buka di New Normal,0
Kesulitan yang Dialami Tunanetra Saat Physical Distancing,0
"Rawinala, Sekolah Tertua di Indonesia Bagi Anak Multi-Disabilitas",0
Syarat dan Fase Menghadapi New Normal,0
Membandingkan Herd Immunity di Swedia dan PSBB di Indonesia,0
Fatwa MUI: Panduan Salat Idul Fitri di Rumah Saat Wabah Covid-19,0
Indonesia Tidak Percaya Covid-19 Akan Membaik,1
(Covid-19) Tingkat Kepercayaan Terhadap Media Selama Pandemi,0
Apakah Bekerja Dari Rumah Dianggap Sebagai Hak Istimewa Di AS?,1
Strategi Mempertahankan Bisnis di Tengah Pandemi Covid-19,0
Kiat Memilih Aplikasi HR yang Aman dan Terjamin untuk WFH,1
Ramadhan Festival Di Rumah Bersama  ALL - Accor Live Limitless,0
[Fakta atau Hoaks] Benarkah Gibran Salahkan Rakyat yang Tak Patuhi Aturan Pemerintah Atas Merebaknya Covid-19?,0
[Fakta atau Hoaks] Benarkah Ini Video Serangan Serangga Beracun di India Saat Pandemi Covid-19?,0
[Fakta atau Hoaks] Benarkah Ratusan Pekerja Pabrik Rokok Sampoerna Positif Corona?,1
Future Force Fest 2020 Bantu UKM Bertransformasi Secara Pro Bono,0
"Indonesia Online Fest 2020 Akan Digelar 15-17 Mei 2020, Simak Para Bintangnya",0
ACT Semarakkan Malam Kemenangan Idul Fitri 2020 dengan Muhasabah Akbar,0
Jokowi Minta Sejumlah Proyek Strategis Tetap Jalan Meski Wabah,0
Pelindo 3 Jemput Bola Rapid Test Covid-19 di Zona Merah dan Sediakan 50 Ribu Alat Tes,0
Bersama Melawan Corona tanpa Negara,1
Bagaimana Penerapan New Normal di DKI? Polisi: Mirip Seperti PSBB,0
"Pekan Kedua Mei, BI Catat Modal Asing di SBN Rp 6,15 Triliun",0
"Virus Corona, Singapura Pertimbangkan Longgarkan Aturan",0
Ini yang Mau Dipantau Posko TNI-Polisi dalam New Normal di Jakpus,0
Fachrul Razi Mengaku Dikomplain Karena Rumah Ibadah Masih Ditutup,0
Polisi Bersiap Gelar Perkara Kasus THR Rektor UNJ,0
KLHK Tangkap Pelaku Penjual Kantong Semar Endemik ke Taiwan,0
Ditemukan 600 Makam Kuno Berusia Ribuan Tahun di Cina,0
"Agnez Mo Soroti Kematian George Floyd, Gaungkan #JusticeForFloyd",0
Kementerian Pendidikan Minta Pendaftaran Sekolah Digelar Online,0
Nissan Resmi Tutup Pabrik di Indonesia,0
"Hamil Anak Kelima, Zaskia Adya Mecca Nyaris Gugurkan Kandungan",0
Wahyu Setiawan Sembunyikan Uang Gratifikasi di Rekening Sepupu,0
Remaja 13 Tahun Lulus dengan Empat Gelar Sarjana,0
PP Muhammadiyah Minta Pemerintah Tak Buru-Buru Buka Rumah Ibadah,0
Menteri Tjahjo Perpanjang WFH untuk PNS Sampai 4 Juni,0
Anies Baswedan Tunjuk Sardjono Jhony Jadi Dirut Transjakarta,0
"Di Mataram, Jadwal Masuk Sekolah Lagi 2 Juni Dibatalkan Karena ..",1
"Uji Pesawat Listrik, eCaravan Terbang di Langit Washington",0
Studi Fosil: Kanibalisme Terjadi di Antara Sepupu T-Rex,0
"Facebook Luncurkan Collab, Aplikasi Video Mirip TikTok",0
"Produk Indonesia Antre Sertifikasi WHO, Kenali Level Baju Hazmat",0
Menristek Umumkan 500 Peneliti Terbaik di Indonesia,0
Top 3 Tekno Berita Hari Ini: Dari Roket dan Jet Sampai Virus Lab,0
Korban Meninggal Covid-19 di Amerika Tembus 100 Ribu Hari Ini,0
"92 Laga Hanya Dalam 32 Hari, Begini Jadwal Liga Inggris",1
Real Madrid Masih Jadi Klub Terkaya di Dunia,0
"Liga akan Dimulai Lagi, Mengingat Kembali Gegenpressing Liverpool",0
Achraf Hakimi Tak Mau Tinggalkan Real Madrid,0
Liverpool Butuh Kemenangan Arsenal atas City untuk Amankan Gelar,0
"Ngefans, Deddy Corbuzier Bikin Fairuz A. Rafiq Salah Tingkah",0
"Bercerai, Begini Kisah Cinta Lee Dong Gun dan Jo Yoon Hee",1
Nadin Amizah Rayakan Ulang Tahun dengan Merilis Album Perdana,0
"Tur Virtual, Mengenali Keragaman Kuliner Belitung",0
"Tur Virtual Sumba, Menilik Air Terjun Tersembunyi",0
HIS Travel: Wisata Alam Bakal Jadi Tren Usai Pandemi,0
"Ada PSBB II, Begini Cara Menikmati Kebun Raya Bogor",1
"Zouk Phuturescapes, Pesta Virtual Bersama DJ dari Rumah",0
Kasino di Las Vegas Segera Buka dengan Syarat Ketat,0
Dua Orang Terjaring Razia SIKM di Stasiun Gambir Masuk Karantina,0
12 Model Baru Nissan Bakal Diluncurkan hingga 2021,0
"Hari Lansia Nasional, Cara Sehat Fisik Mental di Tengah Pandemi",0
"Sejarah, Krakatau Steel Cetak Laba Perdana Dalam 8 Tahun Terakhir",0
Cara Unik Kanada Menerapkan Social Distancing di Ruang Terbuka,1
"Tak Punya SIKM, Lebih dari 14 Ribu Mobil Putar Balik",0
Jokowi Minta Kereta Cepat Diintegrasikan Jakarta-Bandung-Surabaya,0
3 Potret Maternity Look Dian Pelangi di Momen Lebaran,1
Ilmuwan Klaim Temukan Jenis Ganja untuk Cegah Virus Corona,0
Fosil Mammoth Berusia 10.000 Tahun Ditemukan di Meksiko,0
"Kurangi Kontak dengan Pelanggan, Restoran Ini Pakai Robot Pelayan",0
Mall di Dubai Dibuka Kembali dengan Aturan New Normal,0
Lebih dari 6.300 Kendaraan Menuju Jabodetabek Diminta Putar Balik,0
"Jelang New Normal, Wastafel Portabel Kebanjiran Pesanan",0
KJRI Jeddah Sebut Kemungkinan Ibadah Haji Tahun Ini Masih Tipis,0
"Mengenal Nadin Amizah, Penyanyi yang Baru Rilis Album Perdana",0
Wahyu Setiawan Didakwa Terima Suap Rp 600 Juta,0
Liga Denmark Jadi Laga Pertama yang Hadirkan Penonton Virtual,0
"Anak Terinfeksi Covid-19 di NTB, Tertinggi Kedua Nasional",0
Sosialisasi Aturan New Normal di Stasiun KRL,0
Polda Jabar Siapkan Polisi di Pusat Belanja dan Rumah Ibadah,0
"BPOM, Panduan Penerapan New Normal di Warung Makan",0
Ini Penyebab KMP Aksar Saputra Tabrak Dermaga di Pelabuhan Raha,0
Dampak Gelombang Tinggi di Sejumlah Daerah,0
Joko Anwar Blakblakan Soal Industri Film Saat New Normal,1
YLKI: Mall Dapat Dibuka jika Kurva Penyebaran COVID-19 Landai,0
[Fakta atau Hoaks] Benarkah Pesan Berantai Soal Virus Hanya Bisa Dikalahkan Antibodi Ini Berasal dari Dekan IPB?,1
[Fakta atau Hoaks] Benarkah Tocilizumab adalah Obat yang 90 Persen Bisa Sembuhkan Covid-19 Meski Pasien Kritis?,1
Pemprov DKI Putuskan Kalender Pendidikan Mulai 13 Juli 2020,0
[Fakta atau Hoaks] Benarkah Ini Video Gereja Italia yang Hampir Semua Jemaatnya Meninggal Akibat Covid-19 Saat Dibuka Kembali?,0
[Fakta atau Hoaks] Benarkah Campuran Air Hangat dan Garam Bisa Hilangkan Virus Corona Covid-19?,0
[Fakta atau Hoaks] Benarkah Dokter Italia Temukan Sebab Kematian Covid-19 adalah Bakteri Bukan Virus?,1
"BPOM, Panduan Penerapan New Normal di Kantor dan Tempat Kerja",0
[Fakta atau Hoaks] Benarkah Tes PCR Tak Bisa Tunjukkan Jenis Virus Corona Covid-19?,0
"New Normal, Cara Baru dalam Bekerja demi Menghindari Covid-19",0
Setelah Lockdown Dilonggarkan,0
Investor Lebih Memilih Berinvestasi Ke Perusahaan Mainan Selama Pandemi,0
"Menimbun Kalori Kue Lebaran, seperti Nastar dan Kastengel",0
[Fakta atau Hoaks] Benarkah Virus Corona Covid-19 Tidak Bahaya dan Tidak Sebabkan Kematian?,0
[Fakta atau Hoaks] Benarkah Ini Video Perayaan Pembukaan Lockdown di Arab Saudi?,0
Universitas Di Dunia Terguncang Akibat Covid-19,0
LIPI Uji Imunomodulator Bahan Herbal untuk Menangkal Covid-19,0
Produksi Emas Dunia,0
"Saat PSBB, Pergi Harus Punya Surat Izin Keluar Masuk DKI Jakarta",0
[Fakta atau Hoaks] Benarkah Ini Video dan Foto Konser yang Dihadiri Presiden Jokowi Saat Pandemi Covid-19?,0
Jumlah Orang Terbanyak Yang Tinggal Di Tempat Kumuh,0
[Fakta atau Hoaks] Benarkah Pemerintah Tak Akan Lagi Umumkan Kasus Positif Covid-19?,0
Penyajian Data ODP dan PDP Tak Lagi Menampilkan Hasil Akumulasi,0
Sektor Industri Yang Disarankan Bekerja Dari Rumah,0
Vaksin Memberantas Penyakit,0
"Apakah Anda setuju dengan diberlakukannya new normal di tengah naik turunnya kasus Covid-19 di Indonesia?									
									
Ya
Tidak
Tidak Tahu
Pilih
Hasil",1
Anda punya data atau dokumen yang penting bagi publik?  Kirimkan lewat tautan ini secara anonim,1
Pembebasan Lahan Proyek Kilang Minyak Tuban Capai 92 Persen,0
Kadin Minta Pemberlakuan New Normal Dilakukan Bertahap,0
"Masa Pandemi, Sensus Penduduk Door-to-door Tak Pakai Metode Wawancara",0
Meisya Siregar Tak Izinkan Anak Sekolah di Era New Normal,0
"Cegah Covid-19, Apakah Face Shield Lebih Efektif daripada Masker?",1
"Lepas IUD karena Kesakitan, Zaskia Adya Mecca Langsung Hamil Lagi",0
"5 Makanan Pereda Stres, Ada Sayuran Hijau dan Yogurt",1
"Nissan Tutup Pabrik Indonesia, Model Baru Diimpor dari Thailand",0
Motor Listrik Harga di Bawah Rp 15 Juta Ini Bisa Jadi Pilihan,1
"Nissan Terpuruk, Model Ini Diharapkan Akan Jadi Pendulang Uang",1
Kata Nissan Indonesia Setelah Pabriknya Ditutup,1
Warga Minneapolis Beri Penghormatan untuk George Floyd,0
Tips Mempersiapkan New Normal bagi Lansia,0
"Hari Lansia Nasional, Ini 4 Olahraga yang Aman bagi Usia Lanjut",1
"Bikin Pasangan Cemburu, Ini Cara Usil yang Biasa Dipilih Pria",1
Benarkah AC di Tempat Umum Bisa Sebarkan Virus Corona,1
Konservasi Setengah Hati,0
Apa Guna Tentara Mengurus Corona,0
Ironi Nasib Tenaga Kesehatan,0
Pemunduran Tahun Ajaran Baru,0
Tafsir Bebas Kehidupan Sigmund Freud,0
JEC Distribusikan Masker Bedah bagi Petugas Medis,0
Toyota Indonesia dan SERA Serahkan Lagi Donasi Mobilitas dan Medis ke Kemenkes,0
Grab Sepakati Skema Baru Rental Bersama TPI,0
Kemendikbud Dorong Pemda Terapkan PPDB 2020 Secara Daring,0
Atur Kesehatan Keuangan dengan Cara Ini!,1
"Cara Benar Membuang Masker Bedah, Bukan Asal Masuk Tempat Sampah",0
"Petisi Tunda Masuk Sekolah, Apakah Sekolah Mulai Masuk Juli 2020?",1
"Tips Atasi Nyeri Leher, Tengkuk, Lutut Saat Bekerja dari Rumah",0
Daftar Sepeda Motor Listrik dengan Harga di Bawah Rp 15 Juta,0
"Tak Perlu ke Bengkel, Begini Cara Membersihkan Karburator Motor",0
Ini Dealer Baru Morris Garage di Indonesia,0
Virus corona: Ratusan sekolah di Korea Selatan ditutup lagi karena lonjakan kasus,0
"George Floyd: Saya tak bisa bernapas, kata-kata terakhir pria kulit hitam yang memicu protes dan bentrok di AS, pasukan garda nasional dikerahkan",0
Dua pria yang disewa untuk fantasi seks masuk ke rumah yang salah - dan berujung ditangkap polisi,0
Ketika Hak-hak Hong Kong Tengah Dirampasù,0
Robot Buatan Denmark Bantu Test Swab Virus Corona,0
"Di Tengah Krisis Ekonomi Global, Vietnam Targetkan Pertumbuhan 5 Persen",0
Kebijakan Ganjil Genap di DKI Jakarta Bakal Diberlakukan Situasional,0
Kemendikbud Terbitkan Pedoman Belajar dari Rumah,0
"Pasca Idul Fitri, Kemenhub Awasi Perbatasan Bekasi-Karawang dan KM 47 Tol Jakarta-Cikampek",0
"Tak Punya SIKM, 1.411 Kendaraan Diminta Putar Balik di Tol Jakarta-Cikampek",0
"Matahari di Atas Ka'bah pada Kamis 28 Mei Pukul 16.18 WIB, Berikut Cara Cek Arah Kiblat",0
"Fenomena Matahari di Atas Ka'bah, Ahli Falak Tegaskan Sains Terkait Ibadah Juga Penting",0
Ruslan Buton Ditangkap,0
"Zaskia Mecca Hamil Anak Kelima, Hanung Bramantyo Sebut Sang Istri Kecentilan",0
Video Syur Mirip Syahrini,1
"Kelola Akun @danunyinyir Sampai Unggah Video Syur Mirip Syahrini, Penjaga Toko Ditangkap Polisi",0
"Antusiasme Jemaah di Bekasi Kembali Salat Jumat di Masjid, Membeludak Hingga ke Halaman",0
"Cara Mengurus SIKM Melalui Email sikm@jakarta.go.id, Wajib Dimiliki untuk Izin Keluar Masuk Jakarta",0
"Peringatan Dini Cuaca BMKG Sabtu, 30 Mei 2020: Jawa Timur Waspada Hujan Lebat Disertai Petir",0
Aisyahrani Sebut Ada Reino Barack di Balik Pembuatan Laporan Terkait Video Syur Mirip Syahrini,0
Jumlah Penumpang ASDP Turun 94 Persen Pada Hari Raya Idulfitri,0
Apa Isi Surat Pak Kades Hingga Membuat Ribuan Warga Dua Kecamatan Bersitegang dan Nyaris Bentrok?,1
"Mengenal Poseidon, Kapal Selam Nuklir Tak Berawak Milik Rusia, Dijuluki Senjata Kiamat",1
"Masyarakat Bingung, Pemudik Harus Kantongi SIKM ke Jakarta Tapi Ada 'New Normal' Aktivitas Publik",0
"Pengidap Covid-19 Terus Bertambah, PSBB di Surabaya Raya Diperpanjang",0
